index,x,y,z,yaw,vn,ve,vd,an,ae,ad
1065,-27.5997,4.21536,-9.78673,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1066,-27.6031,4.15285,-9.79491,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1067,-27.6066,4.09044,-9.80309,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1068,-27.6101,4.02793,-9.81127,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1069,-27.6135,3.96552,-9.81945,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1070,-27.6171,3.90301,-9.82762,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1071,-27.6205,3.8406,-9.8358,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1072,-27.624,3.77809,-9.84398,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1073,-27.6275,3.71568,-9.85216,-92.7802,-0.111712,-1.99688,-0.5,0,0,0
1074,-27.6309,3.65317,-9.86033,-92.7802,-0.111695,-1.99656,-0.499922,0.000988637,0.0176721,0.00442493
1075,-27.6344,3.59076,-9.86851,-92.7802,-0.11161,-1.99506,-0.499544,0.00238504,0.0426331,0.0106749
1076,-27.6379,3.52825,-9.87669,-92.7802,-0.111456,-1.9923,-0.498854,0.00378144,0.067594,0.0169249
1077,-27.6414,3.46584,-9.88487,-92.7802,-0.111232,-1.9883,-0.497852,0.00517784,0.092555,0.0231749
1078,-27.6448,3.40333,-9.89304,-92.7802,-0.110938,-1.98305,-0.496537,0.00657424,0.117516,0.0294249
1079,-27.6484,3.34092,-9.90122,-92.7802,-0.110575,-1.97655,-0.494909,0.00797064,0.142477,0.0356749
1080,-27.6518,3.27841,-9.9094,-92.7802,-0.110141,-1.9688,-0.492969,0.00936704,0.167438,0.0419249
1081,-27.6552,3.2159,-9.91758,-92.7802,-0.109638,-1.9598,-0.490717,0.0107634,0.192399,0.0481749
1082,-27.6588,3.15349,-9.92576,-92.7802,-0.109065,-1.94956,-0.488152,0.0121598,0.21736,0.0544249
1083,-27.6622,3.09098,-9.93393,-92.7802,-0.108422,-1.93807,-0.485274,0.0135562,0.242321,0.0606749
1084,-27.6657,3.02857,-9.94211,-92.7802,-0.107709,-1.92533,-0.482084,0.0149526,0.267282,0.0669249
1085,-27.6692,2.96606,-9.95029,-92.7802,-0.106927,-1.91134,-0.478582,0.016349,0.292243,0.0731749
1086,-27.6726,2.90365,-9.95847,-92.7802,-0.106074,-1.8961,-0.474767,0.0177454,0.317204,0.0794249
1087,-27.6761,2.84114,-9.96664,-92.7802,-0.105152,-1.87962,-0.470639,0.0191418,0.342165,0.0856749
1088,-27.6796,2.77873,-9.97482,-92.7802,-0.10416,-1.86189,-0.466199,0.0205383,0.367126,0.0919249
1089,-27.6831,2.71622,-9.983,-92.7802,-0.103098,-1.84291,-0.461447,0.0219347,0.392087,0.0981749
1090,-27.6866,2.65381,-9.99118,-92.7802,-0.101967,-1.82268,-0.456382,0.0233311,0.417048,0.104425
1091,-27.6901,2.5913,-9.99935,-92.7802,-0.100765,-1.8012,-0.451004,0.0247275,0.442009,0.110675
1092,-27.6935,2.52889,-10.0075,-92.7802,-0.099494,-1.77848,-0.445314,0.0261239,0.46697,0.116925
1093,-27.697,2.46638,-10.0157,-92.7802,-0.0981529,-1.7545,-0.439312,0.0275203,0.491931,0.123175
1094,-27.7005,2.40397,-10.0239,-92.7802,-0.0967594,-1.7296,-0.433075,0.027928,0.499219,0.125
1095,-27.7039,2.34146,-10.0321,-92.7802,-0.095363,-1.70463,-0.426825,0.027928,0.499219,0.125
1096,-27.7075,2.27905,-10.0402,-92.7802,-0.0939666,-1.67967,-0.420575,0.027928,0.499219,0.125
1097,-27.7109,2.21654,-10.0484,-92.7802,-0.0925702,-1.65471,-0.414325,0.027928,0.499219,0.125
1098,-27.7143,2.15413,-10.0566,-92.7802,-0.0911738,-1.62975,-0.408075,0.027928,0.499219,0.125
1099,-27.7179,2.09162,-10.0648,-92.7802,-0.0897774,-1.60479,-0.401825,0.027928,0.499219,0.125
1100,-27.7213,2.02921,-10.073,-92.7802,-0.088381,-1.57983,-0.395575,0.027928,0.499219,0.125
1101,-27.7248,1.9667,-10.0811,-92.7802,-0.0869846,-1.55487,-0.389325,0.027928,0.499219,0.125
1102,-27.7283,1.90429,-10.0893,-92.7802,-0.0855882,-1.52991,-0.383075,0.027928,0.499219,0.125
1103,-27.7318,1.84178,-10.0975,-92.7802,-0.0841918,-1.50495,-0.376825,0.027928,0.499219,0.125
1104,-27.7352,1.77937,-10.1057,-92.7802,-0.0827954,-1.47999,-0.370575,0.027928,0.499219,0.125
1105,-27.7387,1.71686,-10.1138,-92.7802,-0.081399,-1.45503,-0.364325,0.027928,0.499219,0.125
1106,-27.7422,1.65435,-10.122,-92.7802,-0.0800026,-1.43006,-0.358075,0.027928,0.499219,0.125
1107,-27.7456,1.59194,-10.1302,-92.7802,-0.0786062,-1.4051,-0.351825,0.027928,0.499219,0.125
1108,-27.7492,1.52943,-10.1384,-92.7802,-0.0772098,-1.38014,-0.345575,0.027928,0.499219,0.125
1109,-27.7526,1.46702,-10.1466,-92.7802,-0.0758134,-1.35518,-0.339325,0.027928,0.499219,0.125
1110,-27.756,1.40451,-10.1547,-92.7802,-0.074417,-1.33022,-0.333075,0.027928,0.499219,0.125
1111,-27.7596,1.3421,-10.1629,-92.7802,-0.0730206,-1.30526,-0.326825,0.027928,0.499219,0.125
1112,-27.763,1.27959,-10.1711,-92.7802,-0.0716242,-1.2803,-0.320575,0.027928,0.499219,0.125
1113,-27.7666,1.21718,-10.1793,-92.7802,-0.0702278,-1.25534,-0.314325,0.027928,0.499219,0.125
1114,-27.77,1.15467,-10.1874,-92.7802,-0.0688314,-1.23038,-0.308075,0.027928,0.499219,0.125
1115,-27.7735,1.09226,-10.1956,-92.7802,-0.067435,-1.20542,-0.301825,0.027928,0.499219,0.125
1116,-27.777,1.02975,-10.2038,-92.7802,-0.0660386,-1.18045,-0.295575,0.027928,0.499219,0.125
1117,-27.7804,0.967335,-10.212,-92.7802,-0.0646422,-1.15549,-0.289325,0.027928,0.499219,0.125
1118,-27.7839,0.904826,-10.2202,-92.7802,-0.0632458,-1.13053,-0.283075,0.027928,0.499219,0.125
1119,-27.7874,0.842414,-10.2283,-92.7802,-0.0618494,-1.10557,-0.276825,0.027928,0.499219,0.125
1120,-27.7909,0.779906,-10.2365,-92.7802,-0.060453,-1.08061,-0.270575,0.027928,0.499219,0.125
1121,-27.7943,0.717494,-10.2447,-92.7802,-0.0590566,-1.05565,-0.264325,0.027928,0.499219,0.125
1122,-27.7979,0.654985,-10.2529,-92.7802,-0.0576602,-1.03069,-0.258075,0.027928,0.499219,0.125
1123,-27.8013,0.592573,-10.261,-92.7802,-0.0562638,-1.00573,-0.251825,0.027928,0.499219,0.125
1124,-27.8047,0.530065,-10.2692,-92.7802,-0.0548674,-0.980767,-0.245575,0.027928,0.499219,0.125
1125,-27.8083,0.467653,-10.2774,-92.7802,-0.053471,-0.955806,-0.239325,0.027928,0.499219,0.125
1126,-27.8117,0.405144,-10.2856,-92.7802,-0.0520746,-0.930845,-0.233075,0.027928,0.499219,0.125
1127,-27.8152,0.342733,-10.2938,-92.7802,-0.0506782,-0.905884,-0.226825,0.027928,0.499219,0.125
1128,-27.8187,0.280224,-10.3019,-92.7802,-0.0492818,-0.880923,-0.220575,0.027928,0.499219,0.125
1129,-27.8221,0.217812,-10.3101,-92.7802,-0.0478854,-0.855962,-0.214325,0.027928,0.499219,0.125
1130,-27.8256,0.155304,-10.3183,-92.7802,-0.046489,-0.831001,-0.208075,0.027928,0.499219,0.125
1131,-27.8291,0.0928918,-10.3265,-92.7802,-0.0450926,-0.80604,-0.201825,0.027928,0.499219,0.125
1132,-27.8326,0.0303832,-10.3346,-92.7802,-0.0436962,-0.781079,-0.195575,0.027928,0.499219,0.125
1133,-27.836,-0.0321254,-10.3428,-92.7802,-0.0422998,-0.756118,-0.189325,0.027928,0.499219,0.125
1134,-27.8396,-0.0945372,-10.351,-92.7802,-0.0409034,-0.731157,-0.183075,0.027928,0.499219,0.125
1135,-27.843,-0.157046,-10.3592,-92.7802,-0.039507,-0.706196,-0.176825,0.027928,0.499219,0.125
1136,-27.8464,-0.219458,-10.3674,-92.7802,-0.0381106,-0.681235,-0.170575,0.027928,0.499219,0.125
1137,-27.85,-0.281966,-10.3755,-92.7802,-0.0367142,-0.656274,-0.164325,0.027928,0.499219,0.125
1138,-27.8534,-0.344378,-10.3837,-92.7802,-0.0353178,-0.631313,-0.158075,0.027928,0.499219,0.125
1139,-27.857,-0.406887,-10.3919,-92.7802,-0.0339214,-0.606352,-0.151825,0.027928,0.499219,0.125
1140,-27.8604,-0.469298,-10.4001,-92.7802,-0.032525,-0.581391,-0.145575,0.027928,0.499219,0.125
1141,-27.8638,-0.531807,-10.4082,-92.7802,-0.0311286,-0.55643,-0.139325,0.027928,0.499219,0.125
1142,-27.8674,-0.594219,-10.4164,-92.7802,-0.0297322,-0.531469,-0.133075,0.027928,0.499219,0.125
1143,-27.8708,-0.656727,-10.4246,-92.7802,-0.0283358,-0.506508,-0.126825,0.027928,0.499219,0.125
1144,-27.8743,-0.719139,-10.4328,-92.7802,-0.0269394,-0.481547,-0.120575,0.027928,0.499219,0.125
1145,-27.8778,-0.781648,-10.4409,-92.7802,-0.025543,-0.456586,-0.114325,0.027928,0.499219,0.125
1146,-27.8813,-0.84406,-10.4491,-92.7802,-0.0241466,-0.431625,-0.108075,0.027928,0.499219,0.125
1147,-27.8847,-0.906568,-10.4573,-92.7802,-0.0227502,-0.406664,-0.101825,0.027928,0.499219,0.125
1148,-27.8882,-0.96898,-10.4655,-92.7802,-0.0213538,-0.381703,-0.0955751,0.027928,0.499219,0.125
1149,-27.8917,-1.03149,-10.4737,-92.7802,-0.0199574,-0.356742,-0.0893251,0.027928,0.499219,0.125
1150,-27.8951,-1.0939,-10.4818,-92.7802,-0.018561,-0.331781,-0.0830751,0.027928,0.499219,0.125
1151,-27.8987,-1.15641,-10.49,-92.7802,-0.0171646,-0.306821,-0.0768251,0.027928,0.499219,0.125
1152,-27.9021,-1.21882,-10.4982,-92.7802,-0.0157682,-0.28186,-0.0705751,0.027928,0.499219,0.125
1153,-27.9055,-1.28133,-10.5064,-92.7802,-0.0143718,-0.256899,-0.0643251,0.027928,0.499219,0.125
1154,-27.9091,-1.34374,-10.5145,-92.7802,-0.0129754,-0.231938,-0.0580751,0.027928,0.499219,0.125
1155,-27.9125,-1.40625,-10.5227,-92.7802,-0.011579,-0.206977,-0.0518251,0.027928,0.499219,0.125
1156,-27.916,-1.46866,-10.5309,-92.7802,-0.0101826,-0.182016,-0.0455751,0.027928,0.499219,0.125
1157,-27.9195,-1.53117,-10.5391,-92.7802,-0.00878617,-0.157055,-0.0393251,0.027928,0.499219,0.125
1158,-27.923,-1.59368,-10.5473,-92.7802,-0.00738977,-0.132094,-0.0330751,0.027928,0.499219,0.125
1159,-27.9264,-1.65609,-10.5554,-92.7802,-0.00599337,-0.107133,-0.0268251,0.027928,0.499219,0.125
1160,-27.9299,-1.7186,-10.5636,-92.7802,-0.00459697,-0.0821718,-0.0205751,0.027928,0.499219,0.125
1161,-27.9334,-1.78101,-10.5718,-92.7802,-0.00320057,-0.0572108,-0.0143251,0.027928,0.499219,0.125
1162,-27.9369,-1.84352,-10.58,-92.7802,-0.00180417,-0.0322498,-0.00807507,0.027928,0.499219,0.125
1163,-27.9404,-1.90593,-10.5881,-92.7802,-0.000407764,-0.00728888,-0.00182507,0.027928,0.499219,0.125
1164,-27.9438,-1.96844,-10.5963,-92.7802,0,0,0,0.0269394,0.481547,0.120575
1165,-27.9474,-2.03085,-10.6045,-92.7802,0,0,0,0.025543,0.456586,0.114325
1166,-27.9508,-2.09336,-10.6127,-92.7802,0,0,0,0.0241466,0.431625,0.108075
1167,-27.9542,-2.15577,-10.6209,-92.7802,0,0,0,0.0227502,0.406664,0.101825
1168,-27.9578,-2.21828,-10.629,-92.7802,0,0,0,0.0213538,0.381703,0.0955751
1169,-27.9612,-2.28069,-10.6372,-92.7802,0,0,0,0.0199574,0.356742,0.0893251
1170,-27.9647,-2.3432,-10.6454,-92.7802,0,0,0,0.018561,0.331781,0.0830751
1171,-27.9682,-2.40561,-10.6536,-92.7802,0,0,0,0.0171646,0.306821,0.0768251
1172,-27.9716,-2.46812,-10.6617,-92.7802,0,0,0,0.0157682,0.28186,0.0705751
1173,-27.9751,-2.53053,-10.6699,-92.7802,0,0,0,0.0143718,0.256899,0.0643251
1174,-27.9786,-2.59304,-10.6781,-92.7802,0,0,0,0.0129754,0.231938,0.0580751
1175,-27.9821,-2.65545,-10.6863,-92.7802,0,0,0,0.011579,0.206977,0.0518251
1176,-27.9855,-2.71796,-10.6945,-92.7802,0,0,0,0.0101826,0.182016,0.0455751
1177,-27.9891,-2.78037,-10.7026,-92.7802,0,0,0,0.00878617,0.157055,0.0393251
1178,-27.9925,-2.84288,-10.7108,-92.7802,0,0,0,0.00738977,0.132094,0.0330751
1179,-27.9959,-2.9053,-10.719,-92.7802,0,0,0,0.00599337,0.107133,0.0268251
1180,-27.9995,-2.9678,-10.7272,-92.7802,0,0,0,0.00459697,0.0821718,0.0205751
1181,-28.0029,-3.03022,-10.7353,-92.7802,0,0,0,0.00320057,0.0572108,0.0143251
1182,-28.0064,-3.09272,-10.7435,-92.7802,0,0,0,0.00180417,0.0322498,0.00807507
1183,-28.0099,-3.15523,-10.7517,-92.7802,0,0,0,0.000407764,0.00728888,0.00182507
1184,-28.0109,-3.17342,-10.7665,-92.7802,0,0,-7.83201e-05,0,0,-0.00442493
1185,-28.0109,-3.17342,-10.7841,-92.7802,0,0,-0.000455817,0,0,-0.0106749
1186,-28.0109,-3.17342,-10.8017,-92.7802,0,0,-0.00114581,0,0,-0.0169249
1187,-28.0109,-3.17342,-10.8193,-92.7802,0,0,-0.00214831,0,0,-0.0231749
1188,-28.0109,-3.17342,-10.8369,-92.7802,0,0,-0.00346331,0,0,-0.0294249
1189,-28.0109,-3.17342,-10.8544,-92.7802,0,0,-0.0050908,0,0,-0.0356749
1190,-28.0109,-3.17342,-10.872,-92.7802,0,0,-0.0070308,0,0,-0.0419249
1191,-28.0109,-3.17342,-10.8896,-92.7802,0,0,-0.0092833,0,0,-0.0481749
1192,-28.0109,-3.17342,-10.9072,-92.7802,0,0,-0.0118483,0,0,-0.0544249
1193,-28.0109,-3.17342,-10.9248,-92.7802,0,0,-0.0147258,0,0,-0.0606749
1194,-28.0109,-3.17342,-10.9423,-92.7802,0,0,-0.0179158,0,0,-0.0669249
1195,-28.0109,-3.17342,-10.9599,-92.7802,0,0,-0.0214183,0,0,-0.0731749
1196,-28.0109,-3.17342,-10.9775,-92.7802,0,0,-0.0269249,0,0,-0.125
1197,-28.0109,-3.17342,-10.9951,-92.7802,0,0,-0.0331749,0,0,-0.125
1198,-28.0109,-3.17342,-11.0127,-92.7802,0,0,-0.0394249,0,0,-0.125
1199,-28.0109,-3.17342,-11.0302,-92.7802,0,0,-0.0456749,0,0,-0.125
1200,-28.0109,-3.17342,-11.0478,-92.7802,0,0,-0.0519249,0,0,-0.125
1201,-28.0109,-3.17342,-11.0654,-92.7802,0,0,-0.0581749,0,0,-0.125
1202,-28.0109,-3.17342,-11.083,-92.7802,0,0,-0.0644249,0,0,-0.125
1203,-28.0109,-3.17342,-11.1006,-92.7802,0,0,-0.0706749,0,0,-0.125
1204,-28.0109,-3.17342,-11.1181,-92.7802,0,0,-0.0769249,0,0,-0.125
1205,-28.0109,-3.17342,-11.1357,-92.7802,0,0,-0.0831749,0,0,-0.125
1206,-28.0109,-3.17342,-11.1533,-92.7802,0,0,-0.0894249,0,0,-0.125
1207,-28.0109,-3.17342,-11.1709,-92.7802,0,0,-0.0956749,0,0,-0.125
1208,-28.0109,-3.17342,-11.1885,-92.7802,0,0,-0.101925,0,0,-0.125
1209,-28.0109,-3.17342,-11.206,-92.7802,0,0,-0.108175,0,0,-0.125
1210,-28.0109,-3.17342,-11.2236,-92.7802,0,0,-0.114425,0,0,-0.125
1211,-28.0109,-3.17342,-11.2412,-92.7802,0,0,-0.120675,0,0,-0.125
1212,-28.0109,-3.17342,-11.2588,-92.7802,0,0,-0.126925,0,0,-0.125
1213,-28.0109,-3.17342,-11.2763,-92.7802,0,0,-0.133175,0,0,-0.125
1214,-28.0109,-3.17342,-11.2939,-92.7802,0,0,-0.139425,0,0,-0.125
1215,-28.0109,-3.17342,-11.3115,-92.7802,0,0,-0.145675,0,0,-0.125
1216,-28.0109,-3.17342,-11.3291,-92.7802,0,0,-0.151925,0,0,-0.125
1217,-28.0109,-3.17342,-11.3467,-92.7802,0,0,-0.158175,0,0,-0.125
1218,-28.0109,-3.17342,-11.3642,-92.7802,0,0,-0.164425,0,0,-0.125
1219,-28.0109,-3.17342,-11.3818,-92.7802,0,0,-0.170675,0,0,-0.125
1220,-28.0109,-3.17342,-11.3994,-92.7802,0,0,-0.176925,0,0,-0.125
1221,-28.0109,-3.17342,-11.417,-92.7802,0,0,-0.183175,0,0,-0.125
1222,-28.0109,-3.17342,-11.4346,-92.7802,0,0,-0.189425,0,0,-0.125
1223,-28.0109,-3.17342,-11.4521,-92.7802,0,0,-0.195653,0,0,-0.122658
1224,-28.0109,-3.17342,-11.4697,-92.7802,0,0,-0.20163,0,0,-0.116408
1225,-28.0109,-3.17342,-11.4873,-92.7802,0,0,-0.207294,0,0,-0.110158
1226,-28.0109,-3.17342,-11.5049,-92.7802,0,0,-0.212646,0,0,-0.103908
1227,-28.0109,-3.17342,-11.5225,-92.7802,0,0,-0.217685,0,0,-0.0976584
1228,-28.0109,-3.17342,-11.54,-92.7802,0,0,-0.222411,0,0,-0.0914084
1229,-28.0109,-3.17342,-11.5576,-92.7802,0,0,-0.226826,0,0,-0.0851584
1230,-28.0109,-3.17342,-11.5752,-92.7802,0,0,-0.230927,0,0,-0.0789084
1231,-28.0109,-3.17342,-11.5928,-92.7802,0,0,-0.234716,0,0,-0.0726584
1232,-28.0109,-3.17342,-11.6104,-92.7802,0,0,-0.238193,0,0,-0.0664084
1233,-28.0109,-3.17342,-11.6279,-92.7802,0,0,-0.241357,0,0,-0.0601584
1234,-28.0109,-3.17342,-11.6455,-92.7802,0,0,-0.244209,0,0,-0.0539084
1235,-28.0109,-3.17342,-11.6631,-92.7802,0,0,-0.5,0,0,0
1236,-28.0109,-3.17342,-11.6807,-92.7802,0,0,-0.5,0,0,0
1237,-28.0109,-3.17342,-11.6983,-92.7802,0,0,-0.5,0,0,0
1238,-28.0109,-3.17342,-11.7158,-92.7802,0,0,-0.5,0,0,0
1239,-28.0109,-3.17342,-11.7334,-92.7802,0,0,-0.5,0,0,0
1240,-28.0109,-3.17342,-11.751,-92.7802,0,0,-0.5,0,0,0
1241,-28.0109,-3.17342,-11.7686,-92.7802,0,0,-0.5,0,0,0
1242,-28.0109,-3.17342,-11.7862,-92.7802,0,0,-0.5,0,0,0
1243,-28.0109,-3.17342,-11.8037,-92.7802,0,0,-0.5,0,0,0
1244,-28.0109,-3.17342,-11.8213,-92.7802,0,0,-0.5,0,0,0
1245,-28.0109,-3.17342,-11.8389,-92.7802,0,0,-0.5,0,0,0
1246,-28.0109,-3.17342,-11.8565,-92.7802,0,0,-0.5,0,0,0
1247,-28.0109,-3.17342,-11.8741,-92.7802,0,0,-0.5,0,0,0
1248,-28.0109,-3.17342,-11.8916,-92.7802,0,0,-0.5,0,0,0
1249,-28.0109,-3.17342,-11.9092,-92.7802,0,0,-0.5,0,0,0
1250,-28.0109,-3.17342,-11.9268,-92.7802,0,0,-0.5,0,0,0
1251,-28.0109,-3.17342,-11.9444,-92.7802,0,0,-0.5,0,0,0
1252,-28.0109,-3.17342,-11.962,-92.7802,0,0,-0.5,0,0,0
1253,-28.0109,-3.17342,-11.9795,-92.7802,0,0,-0.5,0,0,0
1254,-28.0109,-3.17342,-11.9971,-92.7802,0,0,-0.5,0,0,0
1255,-28.0109,-3.17342,-12.0147,-92.7802,0,0,-0.5,0,0,0
1256,-28.0109,-3.17342,-12.0323,-92.7802,0,0,-0.5,0,0,0
1257,-28.0109,-3.17342,-12.0499,-92.7802,0,0,-0.5,0,0,0
1258,-28.0109,-3.17342,-12.0674,-92.7802,0,0,-0.5,0,0,0
1259,-28.0109,-3.17342,-12.085,-92.7802,0,0,-0.5,0,0,0
1260,-28.0109,-3.17342,-12.1026,-92.7802,0,0,-0.5,0,0,0
1261,-28.0109,-3.17342,-12.1202,-92.7802,0,0,-0.5,0,0,0
1262,-28.0109,-3.17342,-12.1378,-92.7802,0,0,-0.5,0,0,0
1263,-28.0109,-3.17342,-12.1553,-92.7802,0,0,-0.5,0,0,0
1264,-28.0109,-3.17342,-12.1729,-92.7802,0,0,-0.5,0,0,0
1265,-28.0109,-3.17342,-12.1905,-92.7802,0,0,-0.5,0,0,0
1266,-28.0109,-3.17342,-12.2081,-92.7802,0,0,-0.5,0,0,0
1267,-28.0109,-3.17342,-12.2257,-92.7802,0,0,-0.5,0,0,0
1268,-28.0109,-3.17342,-12.2432,-92.7802,0,0,-0.5,0,0,0
1269,-28.0109,-3.17342,-12.2608,-92.7802,0,0,-0.5,0,0,0
1270,-28.0109,-3.17342,-12.2784,-92.7802,0,0,-0.5,0,0,0
1271,-28.0109,-3.17343,-12.296,-92.7802,0,0,-0.5,0,0,0
1272,-28.0109,-3.17343,-12.3136,-92.7802,0,0,-0.5,0,0,0
1273,-28.0109,-3.17343,-12.3311,-92.7802,0,0,-0.5,0,0,0
1274,-28.0109,-3.17343,-12.3487,-92.7802,0,0,-0.5,0,0,0
1275,-28.0109,-3.17343,-12.3663,-92.7802,0,0,-0.5,0,0,0
1276,-28.0109,-3.17343,-12.3839,-92.7802,0,0,-0.5,0,0,0
1277,-28.0109,-3.17343,-12.4015,-92.7802,0,0,-0.5,0,0,0
1278,-28.0109,-3.17343,-12.419,-92.7802,0,0,-0.5,0,0,0
1279,-28.0109,-3.17343,-12.4366,-92.7802,0,0,-0.5,0,0,0
1280,-28.0109,-3.17343,-12.4542,-92.7802,0,0,-0.5,0,0,0
1281,-28.0109,-3.17343,-12.4718,-92.7802,0,0,-0.5,0,0,0
1282,-28.0109,-3.17343,-12.4894,-92.7802,0,0,-0.5,0,0,0
1283,-28.0109,-3.17343,-12.5069,-92.7802,0,0,-0.5,0,0,0
1284,-28.0109,-3.17343,-12.5245,-92.7802,0,0,-0.5,0,0,0
1285,-28.0109,-3.17343,-12.5421,-92.7802,0,0,-0.5,0,0,0
1286,-28.0109,-3.17343,-12.5597,-92.7802,0,0,-0.5,0,0,0
1287,-28.0109,-3.17343,-12.5773,-92.7802,0,0,-0.5,0,0,0
1288,-28.0109,-3.17343,-12.5948,-92.7802,0,0,-0.5,0,0,0
1289,-28.0109,-3.17343,-12.6124,-92.7802,0,0,-0.5,0,0,0
1290,-28.0109,-3.17343,-12.63,-92.7802,0,0,-0.5,0,0,0
1291,-28.0109,-3.17343,-12.6476,-92.7802,0,0,-0.5,0,0,0
1292,-28.0109,-3.17343,-12.6652,-92.7802,0,0,-0.5,0,0,0
1293,-28.0109,-3.17343,-12.6827,-92.7802,0,0,-0.5,0,0,0
1294,-28.0109,-3.17343,-12.7003,-92.7802,0,0,-0.5,0,0,0
1295,-28.0109,-3.17343,-12.7179,-92.7802,0,0,-0.5,0,0,0
1296,-28.0109,-3.17343,-12.7355,-92.7802,0,0,-0.5,0,0,0
1297,-28.0109,-3.17343,-12.7531,-92.7802,0,0,-0.5,0,0,0
1298,-28.0109,-3.17343,-12.7706,-92.7802,0,0,-0.5,0,0,0
1299,-28.0109,-3.17343,-12.7882,-92.7802,0,0,-0.5,0,0,0
1300,-28.0109,-3.17343,-12.8058,-92.7802,0,0,-0.5,0,0,0
1301,-28.0109,-3.17343,-12.8234,-92.7802,0,0,-0.5,0,0,0
1302,-28.0109,-3.17343,-12.841,-92.7802,0,0,-0.5,0,0,0
1303,-28.0109,-3.17343,-12.8585,-92.7802,0,0,-0.5,0,0,0
1304,-28.0109,-3.17343,-12.8761,-92.7802,0,0,-0.5,0,0,0
1305,-28.0109,-3.17343,-12.8937,-92.7802,0,0,-0.5,0,0,0
1306,-28.0109,-3.17343,-12.9113,-92.7802,0,0,-0.5,0,0,0
1307,-28.0109,-3.17343,-12.9289,-92.7802,0,0,-0.5,0,0,0
1308,-28.0109,-3.17343,-12.9464,-92.7802,0,0,-0.5,0,0,0
1309,-28.0109,-3.17343,-12.964,-92.7802,0,0,-0.5,0,0,0
1310,-28.0109,-3.17343,-12.9816,-92.7802,0,0,-0.5,0,0,0
1311,-28.0109,-3.17343,-12.9992,-92.7802,0,0,-0.5,0,0,0
1312,-28.0109,-3.17343,-13.0168,-92.7802,0,0,-0.5,0,0,0
1313,-28.0109,-3.17343,-13.0343,-92.7802,0,0,-0.5,0,0,0
1314,-28.0109,-3.17343,-13.0519,-92.7802,0,0,-0.5,0,0,0
1315,-28.0109,-3.17343,-13.0695,-92.7802,0,0,-0.5,0,0,0
1316,-28.0109,-3.17343,-13.0871,-92.7802,0,0,-0.5,0,0,0
1317,-28.0109,-3.17343,-13.1047,-92.7802,0,0,-0.5,0,0,0
1318,-28.0109,-3.17343,-13.1222,-92.7802,0,0,-0.5,0,0,0
1319,-28.0109,-3.17343,-13.1398,-92.7802,0,0,-0.5,0,0,0
1320,-28.0109,-3.17343,-13.1574,-92.7802,0,0,-0.5,0,0,0
1321,-28.0109,-3.17343,-13.175,-92.7802,0,0,-0.5,0,0,0
1322,-28.0109,-3.17343,-13.1926,-92.7802,0,0,-0.5,0,0,0
1323,-28.0109,-3.17343,-13.2101,-92.7802,0,0,-0.5,0,0,0
1324,-28.0109,-3.17343,-13.2277,-92.7802,0,0,-0.5,0,0,0
1325,-28.0109,-3.17343,-13.2453,-92.7802,0,0,-0.5,0,0,0
1326,-28.0109,-3.17343,-13.2629,-92.7802,0,0,-0.5,0,0,0
1327,-28.0109,-3.17343,-13.2805,-92.7802,0,0,-0.5,0,0,0
1328,-28.0109,-3.17343,-13.298,-92.7802,0,0,-0.5,0,0,0
1329,-28.0109,-3.17343,-13.3156,-92.7802,0,0,-0.5,0,0,0
1330,-28.0109,-3.17343,-13.3332,-92.7802,0,0,-0.5,0,0,0
1331,-28.0109,-3.17343,-13.3508,-92.7802,0,0,-0.5,0,0,0
1332,-28.0109,-3.17343,-13.3684,-92.7802,0,0,-0.5,0,0,0
1333,-28.0109,-3.17343,-13.3859,-92.7802,0,0,-0.5,0,0,0
1334,-28.0109,-3.17343,-13.4035,-92.7802,0,0,-0.5,0,0,0
1335,-28.0109,-3.17343,-13.4211,-92.7802,0,0,-0.5,0,0,0
1336,-28.0109,-3.17343,-13.4387,-92.7802,0,0,-0.5,0,0,0
1337,-28.0109,-3.17343,-13.4562,-92.7802,0,0,-0.5,0,0,0
1338,-28.0109,-3.17343,-13.4738,-92.7802,0,0,-0.5,0,0,0
1339,-28.0109,-3.17343,-13.4914,-92.7802,0,0,-0.5,0,0,0
1340,-28.0109,-3.17343,-13.509,-92.7802,0,0,-0.5,0,0,0
1341,-28.0109,-3.17343,-13.5266,-92.7802,0,0,-0.5,0,0,0
1342,-28.0109,-3.17343,-13.5441,-92.7802,0,0,-0.5,0,0,0
1343,-28.0109,-3.17343,-13.5617,-92.7802,0,0,-0.5,0,0,0
1344,-28.0109,-3.17343,-13.5793,-92.7802,0,0,-0.5,0,0,0
1345,-28.0109,-3.17343,-13.5969,-92.7802,0,0,-0.5,0,0,0
1346,-28.0109,-3.17343,-13.6145,-92.7802,0,0,-0.5,0,0,0
1347,-28.0109,-3.17343,-13.632,-92.7802,0,0,-0.5,0,0,0
